-9.4900E+00,+54.3E-03,-35.9E-03
-9.4800E+00,+74.4E-03,-56.0E-03
-9.4700E+00,-6.0E-03,-116.3E-03
-9.4600E+00,-86.4E-03,-136.4E-03
-9.4500E+00,-26.1E-03,-136.4E-03
-9.4400E+00,+74.4E-03,-216.8E-03
-9.4300E+00,+14.1E-03,-76.1E-03
-9.4200E+00,-46.2E-03,-136.4E-03
-9.4100E+00,+14.1E-03,-35.9E-03
-9.4000E+00,-6.0E-03,-136.4E-03
-9.3900E+00,-6.0E-03,-116.3E-03
-9.3800E+00,-6.0E-03,-176.6E-03
-9.3700E+00,+14.1E-03,-136.4E-03
-9.3600E+00,+74.4E-03,-136.4E-03
-9.3500E+00,+54.3E-03,-136.4E-03
-9.3400E+00,-6.0E-03,-56.0E-03
-9.3300E+00,-66.3E-03,-156.5E-03
-9.3200E+00,-86.4E-03,-136.4E-03
-9.3100E+00,-6.0E-03,-136.4E-03
-9.3000E+00,-46.2E-03,-176.6E-03
-9.2900E+00,-6.0E-03,-76.1E-03
-9.2800E+00,-6.0E-03,-136.4E-03
-9.2700E+00,-6.0E-03,-136.4E-03
-9.2600E+00,-6.0E-03,-136.4E-03
-9.2500E+00,-6.0E-03,-96.2E-03
-9.2400E+00,-6.0E-03,-56.0E-03
-9.2300E+00,-86.4E-03,-116.3E-03
-9.2200E+00,-46.2E-03,-96.2E-03
-9.2100E+00,-26.1E-03,-76.1E-03
-9.2000E+00,-6.0E-03,-136.4E-03
-9.1900E+00,-46.2E-03,-116.3E-03
-9.1800E+00,-46.2E-03,-136.4E-03
-9.1700E+00,-66.3E-03,-56.0E-03
-9.1600E+00,+74.4E-03,-136.4E-03
-9.1500E+00,-6.0E-03,-76.1E-03
-9.1400E+00,-46.2E-03,-136.4E-03
-9.1300E+00,-6.0E-03,-136.4E-03
-9.1200E+00,-6.0E-03,-216.8E-03
-9.1100E+00,-6.0E-03,-56.0E-03
-9.1000E+00,-6.0E-03,-176.6E-03
-9.0900E+00,+54.3E-03,-136.4E-03
-9.0800E+00,-86.4E-03,-216.8E-03
-9.0700E+00,+54.3E-03,-76.1E-03
-9.0600E+00,+34.2E-03,-136.4E-03
-9.0500E+00,-6.0E-03,-96.2E-03
-9.0400E+00,-6.0E-03,-216.8E-03
-9.0300E+00,+54.3E-03,-176.6E-03
-9.0200E+00,-46.2E-03,-176.6E-03
-9.0100E+00,-66.3E-03,-136.4E-03
-9.0000E+00,-86.4E-03,-136.4E-03
-8.9900E+00,-66.3E-03,-116.3E-03
-8.9800E+00,-6.0E-03,-96.2E-03
-8.9700E+00,+34.2E-03,-56.0E-03
-8.9600E+00,-6.0E-03,-136.4E-03
-8.9500E+00,-6.0E-03,-56.0E-03
-8.9400E+00,-6.0E-03,-96.2E-03
-8.9300E+00,-66.3E-03,-116.3E-03
-8.9200E+00,-6.0E-03,-136.4E-03
-8.9100E+00,+74.4E-03,-76.1E-03
-8.9000E+00,-6.0E-03,-96.2E-03
-8.8900E+00,-6.0E-03,-136.4E-03
-8.8800E+00,+74.4E-03,-56.0E-03
-8.8700E+00,-46.2E-03,-56.0E-03
-8.8600E+00,-86.4E-03,-136.4E-03
-8.8500E+00,-46.2E-03,-136.4E-03
-8.8400E+00,-6.0E-03,-56.0E-03
-8.8300E+00,-26.1E-03,-136.4E-03
-8.8200E+00,-46.2E-03,-176.6E-03
-8.8100E+00,-6.0E-03,-76.1E-03
-8.8000E+00,-6.0E-03,-136.4E-03
-8.7900E+00,-6.0E-03,-56.0E-03
-8.7800E+00,-46.2E-03,-96.2E-03
-8.7700E+00,-66.3E-03,-76.1E-03
-8.7600E+00,-86.4E-03,-56.0E-03
-8.7500E+00,-66.3E-03,-136.4E-03
-8.7400E+00,-46.2E-03,-96.2E-03
-8.7300E+00,+54.3E-03,-196.7E-03
-8.7200E+00,-86.4E-03,-136.4E-03
-8.7100E+00,-6.0E-03,-116.3E-03
-8.7000E+00,+34.2E-03,-176.6E-03
-8.6900E+00,-6.0E-03,-76.1E-03
-8.6800E+00,+74.4E-03,-136.4E-03
-8.6700E+00,-26.1E-03,-56.0E-03
-8.6600E+00,-6.0E-03,-56.0E-03
-8.6500E+00,-46.2E-03,-136.4E-03
-8.6400E+00,-6.0E-03,-56.0E-03
-8.6300E+00,-66.3E-03,-136.4E-03
-8.6200E+00,+34.2E-03,-136.4E-03
-8.6100E+00,-66.3E-03,-56.0E-03
-8.6000E+00,-6.0E-03,-136.4E-03
-8.5900E+00,-86.4E-03,-136.4E-03
-8.5800E+00,-86.4E-03,-136.4E-03
-8.5700E+00,-66.3E-03,-116.3E-03
-8.5600E+00,-6.0E-03,-136.4E-03
-8.5500E+00,-26.1E-03,-136.4E-03
-8.5400E+00,-6.0E-03,-96.2E-03
-8.5300E+00,-26.1E-03,-196.7E-03
-8.5200E+00,-86.4E-03,-136.4E-03
-8.5100E+00,-6.0E-03,-76.1E-03
-8.5000E+00,-86.4E-03,-136.4E-03
-8.4900E+00,-6.0E-03,-116.3E-03
-8.4800E+00,-86.4E-03,-136.4E-03
-8.4700E+00,-26.1E-03,-76.1E-03
-8.4600E+00,-86.4E-03,-96.2E-03
-8.4500E+00,-66.3E-03,-156.5E-03
-8.4400E+00,-6.0E-03,-56.0E-03
-8.4300E+00,-66.3E-03,-116.3E-03
-8.4200E+00,-46.2E-03,-96.2E-03
-8.4100E+00,+54.3E-03,-96.2E-03
-8.4000E+00,-6.0E-03,-136.4E-03
-8.3900E+00,+54.3E-03,-196.7E-03
-8.3800E+00,-6.0E-03,-96.2E-03
-8.3700E+00,-26.1E-03,-136.4E-03
-8.3600E+00,-86.4E-03,-56.0E-03
-8.3500E+00,+14.1E-03,-96.2E-03
-8.3400E+00,+34.2E-03,-136.4E-03
-8.3300E+00,-26.1E-03,-116.3E-03
-8.3200E+00,+74.4E-03,-136.4E-03
-8.3100E+00,-46.2E-03,-96.2E-03
-8.3000E+00,-6.0E-03,-56.0E-03
-8.2900E+00,+54.3E-03,-136.4E-03
-8.2800E+00,-86.4E-03,-136.4E-03
-8.2700E+00,-66.3E-03,-56.0E-03
-8.2600E+00,-86.4E-03,-136.4E-03
-8.2500E+00,-66.3E-03,-76.1E-03
-8.2400E+00,-6.0E-03,-136.4E-03
-8.2300E+00,-6.0E-03,-136.4E-03
-8.2200E+00,+34.2E-03,-176.6E-03
-8.2100E+00,+74.4E-03,-136.4E-03
-8.2000E+00,-6.0E-03,-136.4E-03
-8.1900E+00,-6.0E-03,-156.5E-03
-8.1800E+00,+34.2E-03,-176.6E-03
-8.1700E+00,-6.0E-03,-136.4E-03
-8.1600E+00,-6.0E-03,+24.4E-03
-8.1500E+00,-86.4E-03,-116.3E-03
-8.1400E+00,-6.0E-03,-216.8E-03
-8.1300E+00,-6.0E-03,-136.4E-03
-8.1200E+00,-6.0E-03,-136.4E-03
-8.1100E+00,-26.1E-03,-136.4E-03
-8.1000E+00,+34.2E-03,-136.4E-03
-8.0900E+00,-86.4E-03,-56.0E-03
-8.0800E+00,-6.0E-03,-56.0E-03
-8.0700E+00,-6.0E-03,-196.7E-03
-8.0600E+00,-46.2E-03,-96.2E-03
-8.0500E+00,-46.2E-03,-136.4E-03
-8.0400E+00,-86.4E-03,-216.8E-03
-8.0300E+00,-6.0E-03,-56.0E-03
-8.0200E+00,-46.2E-03,-176.6E-03
-8.0100E+00,-26.1E-03,-136.4E-03
-8.0000E+00,-6.0E-03,-136.4E-03
-7.9900E+00,-6.0E-03,-76.1E-03
-7.9800E+00,+34.2E-03,-96.2E-03
-7.9700E+00,-6.0E-03,-136.4E-03
-7.9600E+00,-6.0E-03,-136.4E-03
-7.9500E+00,-6.0E-03,-76.1E-03
-7.9400E+00,+74.4E-03,-176.6E-03
-7.9300E+00,+34.2E-03,-76.1E-03
-7.9200E+00,-6.0E-03,+24.4E-03
-7.9100E+00,-26.1E-03,-56.0E-03
-7.9000E+00,-46.2E-03,-56.0E-03
-7.8900E+00,+14.1E-03,-136.4E-03
-7.8800E+00,-86.4E-03,-136.4E-03
-7.8700E+00,-6.0E-03,-136.4E-03
-7.8600E+00,-86.4E-03,-56.0E-03
-7.8500E+00,-66.3E-03,-176.6E-03
-7.8400E+00,-6.0E-03,-136.4E-03
-7.8300E+00,+54.3E-03,-196.7E-03
-7.8200E+00,+34.2E-03,-176.6E-03
-7.8100E+00,-6.0E-03,-136.4E-03
-7.8000E+00,-6.0E-03,-56.0E-03
-7.7900E+00,+14.1E-03,-35.9E-03
-7.7800E+00,+34.2E-03,-96.2E-03
-7.7700E+00,+34.2E-03,-136.4E-03
-7.7600E+00,-6.0E-03,-136.4E-03
-7.7500E+00,-6.0E-03,-76.1E-03
-7.7400E+00,-6.0E-03,-136.4E-03
-7.7300E+00,-6.0E-03,-156.5E-03
-7.7200E+00,+74.4E-03,-56.0E-03
-7.7100E+00,+134.7E-03,-156.5E-03
-7.7000E+00,-6.0E-03,-136.4E-03
-7.6900E+00,+54.3E-03,-216.8E-03
-7.6800E+00,+74.4E-03,+24.4E-03
-7.6700E+00,-66.3E-03,-136.4E-03
-7.6600E+00,-6.0E-03,-136.4E-03
-7.6500E+00,-26.1E-03,-136.4E-03
-7.6400E+00,-86.4E-03,-56.0E-03
-7.6300E+00,-66.3E-03,-76.1E-03
-7.6200E+00,-46.2E-03,-56.0E-03
-7.6100E+00,-6.0E-03,-76.1E-03
-7.6000E+00,-86.4E-03,-136.4E-03
-7.5900E+00,-26.1E-03,-56.0E-03
-7.5800E+00,-46.2E-03,-56.0E-03
-7.5700E+00,-26.1E-03,-76.1E-03
-7.5600E+00,-6.0E-03,-136.4E-03
-7.5500E+00,-26.1E-03,-15.8E-03
-7.5400E+00,-46.2E-03,-136.4E-03
-7.5300E+00,+14.1E-03,-116.3E-03
-7.5200E+00,-6.0E-03,-56.0E-03
-7.5100E+00,-6.0E-03,-136.4E-03
-7.5000E+00,+34.2E-03,-136.4E-03
-7.4900E+00,+14.1E-03,-136.4E-03
-7.4800E+00,-6.0E-03,-136.4E-03
-7.4700E+00,+74.4E-03,-136.4E-03
-7.4600E+00,+34.2E-03,-96.2E-03
-7.4500E+00,+14.1E-03,-76.1E-03
-7.4400E+00,-6.0E-03,-136.4E-03
-7.4300E+00,+14.1E-03,-116.3E-03
-7.4200E+00,-46.2E-03,-136.4E-03
-7.4100E+00,-6.0E-03,-56.0E-03
-7.4000E+00,-6.0E-03,-136.4E-03
-7.3900E+00,-66.3E-03,-196.7E-03
-7.3800E+00,+34.2E-03,-15.8E-03
-7.3700E+00,-66.3E-03,-76.1E-03
-7.3600E+00,+74.4E-03,-136.4E-03
-7.3500E+00,-26.1E-03,-136.4E-03
-7.3400E+00,-126.6E-03,-56.0E-03
-7.3300E+00,-26.1E-03,-136.4E-03
-7.3200E+00,-6.0E-03,-56.0E-03
-7.3100E+00,-6.0E-03,-116.3E-03
-7.3000E+00,+34.2E-03,-56.0E-03
-7.2900E+00,-86.4E-03,-176.6E-03
-7.2800E+00,-6.0E-03,-136.4E-03
-7.2700E+00,-6.0E-03,-76.1E-03
-7.2600E+00,-46.2E-03,-136.4E-03
-7.2500E+00,-66.3E-03,-35.9E-03
-7.2400E+00,-6.0E-03,-136.4E-03
-7.2300E+00,-6.0E-03,-56.0E-03
-7.2200E+00,+34.2E-03,-136.4E-03
-7.2100E+00,+74.4E-03,-136.4E-03
-7.2000E+00,-6.0E-03,-136.4E-03
-7.1900E+00,-6.0E-03,-136.4E-03
-7.1800E+00,-6.0E-03,-136.4E-03
-7.1700E+00,-6.0E-03,-56.0E-03
-7.1600E+00,-6.0E-03,-136.4E-03
-7.1500E+00,-66.3E-03,-136.4E-03
-7.1400E+00,-46.2E-03,-136.4E-03
-7.1300E+00,-66.3E-03,-136.4E-03
-7.1200E+00,-6.0E-03,-56.0E-03
-7.1100E+00,+14.1E-03,-116.3E-03
-7.1000E+00,-6.0E-03,-96.2E-03
-7.0900E+00,+54.3E-03,-136.4E-03
-7.0800E+00,-6.0E-03,-56.0E-03
-7.0700E+00,-66.3E-03,-136.4E-03
-7.0600E+00,-6.0E-03,-136.4E-03
-7.0500E+00,-6.0E-03,-136.4E-03
-7.0400E+00,-6.0E-03,-56.0E-03
-7.0300E+00,-26.1E-03,-56.0E-03
-7.0200E+00,-6.0E-03,-56.0E-03
-7.0100E+00,-26.1E-03,-116.3E-03
-7.0000E+00,-86.4E-03,-56.0E-03
-6.9900E+00,-6.0E-03,-56.0E-03
-6.9800E+00,-6.0E-03,-56.0E-03
-6.9700E+00,+14.1E-03,-196.7E-03
-6.9600E+00,-86.4E-03,-136.4E-03
-6.9500E+00,-26.1E-03,-136.4E-03
-6.9400E+00,-46.2E-03,-96.2E-03
-6.9300E+00,-46.2E-03,-76.1E-03
-6.9200E+00,+74.4E-03,-56.0E-03
-6.9100E+00,-26.1E-03,-156.5E-03
-6.9000E+00,-46.2E-03,-96.2E-03
-6.8900E+00,+14.1E-03,-156.5E-03
-6.8800E+00,-6.0E-03,-56.0E-03
-6.8700E+00,-6.0E-03,-136.4E-03
-6.8600E+00,-86.4E-03,-136.4E-03
-6.8500E+00,+14.1E-03,-56.0E-03
-6.8400E+00,-6.0E-03,-136.4E-03
-6.8300E+00,-6.0E-03,-156.5E-03
-6.8200E+00,+34.2E-03,-136.4E-03
-6.8100E+00,+54.3E-03,-76.1E-03
-6.8000E+00,-86.4E-03,-56.0E-03
-6.7900E+00,-46.2E-03,-136.4E-03
-6.7800E+00,+34.2E-03,-96.2E-03
-6.7700E+00,-6.0E-03,-76.1E-03
-6.7600E+00,+74.4E-03,-136.4E-03
-6.7500E+00,-66.3E-03,-96.2E-03
-6.7400E+00,+34.2E-03,-96.2E-03
-6.7300E+00,-6.0E-03,-136.4E-03
-6.7200E+00,-6.0E-03,-136.4E-03
-6.7100E+00,-6.0E-03,-136.4E-03
-6.7000E+00,-6.0E-03,-96.2E-03
-6.6900E+00,+14.1E-03,-56.0E-03
-6.6800E+00,-6.0E-03,-56.0E-03
-6.6700E+00,-26.1E-03,-96.2E-03
-6.6600E+00,+34.2E-03,-56.0E-03
-6.6500E+00,-6.0E-03,-156.5E-03
-6.6400E+00,-86.4E-03,-136.4E-03
-6.6300E+00,+34.2E-03,-116.3E-03
-6.6200E+00,-6.0E-03,-176.6E-03
-6.6100E+00,+34.2E-03,-76.1E-03
-6.6000E+00,-6.0E-03,-136.4E-03
-6.5900E+00,-26.1E-03,+4.3E-03
-6.5800E+00,-46.2E-03,-176.6E-03
-6.5700E+00,-86.4E-03,-56.0E-03
-6.5600E+00,-6.0E-03,-136.4E-03
-6.5500E+00,-46.2E-03,-76.1E-03
-6.5400E+00,-46.2E-03,-96.2E-03
-6.5300E+00,-6.0E-03,-116.3E-03
-6.5200E+00,-6.0E-03,-136.4E-03
-6.5100E+00,-6.0E-03,-116.3E-03
-6.5000E+00,-6.0E-03,-136.4E-03
-6.4900E+00,-6.0E-03,-15.8E-03
-6.4800E+00,-6.0E-03,-56.0E-03
-6.4700E+00,-6.0E-03,-116.3E-03
-6.4600E+00,-86.4E-03,-96.2E-03
-6.4500E+00,-6.0E-03,-76.1E-03
-6.4400E+00,-6.0E-03,-136.4E-03
-6.4300E+00,+54.3E-03,+4.3E-03
-6.4200E+00,-46.2E-03,-176.6E-03
-6.4100E+00,-6.0E-03,-136.4E-03
-6.4000E+00,-86.4E-03,-56.0E-03
-6.3900E+00,-6.0E-03,-156.5E-03
-6.3800E+00,-46.2E-03,-136.4E-03
-6.3700E+00,+34.2E-03,-116.3E-03
-6.3600E+00,-86.4E-03,-136.4E-03
-6.3500E+00,-6.0E-03,-96.2E-03
-6.3400E+00,-46.2E-03,-96.2E-03
-6.3300E+00,-66.3E-03,-15.8E-03
-6.3200E+00,-6.0E-03,-216.8E-03
-6.3100E+00,-66.3E-03,-257.0E-03
-6.3000E+00,-6.0E-03,-56.0E-03
-6.2900E+00,+34.2E-03,-56.0E-03
-6.2800E+00,-6.0E-03,-56.0E-03
-6.2700E+00,-26.1E-03,-76.1E-03
-6.2600E+00,-46.2E-03,-96.2E-03
-6.2500E+00,-6.0E-03,-116.3E-03
-6.2400E+00,-86.4E-03,-56.0E-03
-6.2300E+00,+14.1E-03,-56.0E-03
-6.2200E+00,+74.4E-03,-96.2E-03
-6.2100E+00,-6.0E-03,-156.5E-03
-6.2000E+00,-86.4E-03,-216.8E-03
-6.1900E+00,-6.0E-03,-76.1E-03
-6.1800E+00,-86.4E-03,-56.0E-03
-6.1700E+00,-26.1E-03,-56.0E-03
-6.1600E+00,-6.0E-03,-136.4E-03
-6.1500E+00,-6.0E-03,-136.4E-03
-6.1400E+00,+34.2E-03,-136.4E-03
-6.1300E+00,+34.2E-03,-76.1E-03
-6.1200E+00,-6.0E-03,-56.0E-03
-6.1100E+00,-66.3E-03,-176.6E-03
-6.1000E+00,+74.4E-03,-96.2E-03
-6.0900E+00,-86.4E-03,-116.3E-03
-6.0800E+00,-86.4E-03,-136.4E-03
-6.0700E+00,-86.4E-03,-136.4E-03
-6.0600E+00,+34.2E-03,-136.4E-03
-6.0500E+00,+54.3E-03,-76.1E-03
-6.0400E+00,-86.4E-03,-136.4E-03
-6.0300E+00,-66.3E-03,-76.1E-03
-6.0200E+00,-6.0E-03,-136.4E-03
-6.0100E+00,-6.0E-03,-76.1E-03
-6.0000E+00,-6.0E-03,-56.0E-03
-5.9900E+00,+54.3E-03,-76.1E-03
-5.9800E+00,-86.4E-03,-136.4E-03
-5.9700E+00,-6.0E-03,-76.1E-03
-5.9600E+00,-86.4E-03,-56.0E-03
-5.9500E+00,-46.2E-03,-76.1E-03
-5.9400E+00,-46.2E-03,-96.2E-03
-5.9300E+00,+14.1E-03,-136.4E-03
-5.9200E+00,-6.0E-03,-216.8E-03
-5.9100E+00,+14.1E-03,-56.0E-03
-5.9000E+00,-6.0E-03,-56.0E-03
-5.8900E+00,-26.1E-03,-116.3E-03
-5.8800E+00,-6.0E-03,-56.0E-03
-5.8700E+00,+54.3E-03,-56.0E-03
-5.8600E+00,-6.0E-03,-136.4E-03
-5.8500E+00,-6.0E-03,-76.1E-03
-5.8400E+00,-86.4E-03,-136.4E-03
-5.8300E+00,-6.0E-03,-76.1E-03
-5.8200E+00,-46.2E-03,-96.2E-03
-5.8100E+00,-26.1E-03,-136.4E-03
-5.8000E+00,+74.4E-03,-136.4E-03
-5.7900E+00,-26.1E-03,-116.3E-03
-5.7800E+00,-6.0E-03,-96.2E-03
-5.7700E+00,-6.0E-03,-136.4E-03
-5.7600E+00,-6.0E-03,-56.0E-03
-5.7500E+00,-66.3E-03,-116.3E-03
-5.7400E+00,-46.2E-03,-96.2E-03
-5.7300E+00,-6.0E-03,-136.4E-03
-5.7200E+00,-6.0E-03,-136.4E-03
-5.7100E+00,+14.1E-03,-96.2E-03
-5.7000E+00,+34.2E-03,-136.4E-03
-5.6900E+00,-6.0E-03,-136.4E-03
-5.6800E+00,-86.4E-03,-136.4E-03
-5.6700E+00,-26.1E-03,-136.4E-03
-5.6600E+00,-46.2E-03,-136.4E-03
-5.6500E+00,-66.3E-03,-136.4E-03
-5.6400E+00,-6.0E-03,-56.0E-03
-5.6300E+00,-6.0E-03,-116.3E-03
-5.6200E+00,-46.2E-03,-96.2E-03
-5.6100E+00,-86.4E-03,-116.3E-03
-5.6000E+00,-86.4E-03,-136.4E-03
-5.5900E+00,-6.0E-03,-136.4E-03
-5.5800E+00,-46.2E-03,-96.2E-03
-5.5700E+00,-6.0E-03,-136.4E-03
-5.5600E+00,-6.0E-03,-56.0E-03
-5.5500E+00,-6.0E-03,-136.4E-03
-5.5400E+00,-46.2E-03,-176.6E-03
-5.5300E+00,-6.0E-03,-176.6E-03
-5.5200E+00,+74.4E-03,-56.0E-03
-5.5100E+00,-26.1E-03,-136.4E-03
-5.5000E+00,-6.0E-03,-56.0E-03
-5.4900E+00,+34.2E-03,-116.3E-03
-5.4800E+00,-6.0E-03,-56.0E-03
-5.4700E+00,-46.2E-03,-116.3E-03
-5.4600E+00,-6.0E-03,-216.8E-03
-5.4500E+00,+54.3E-03,-216.8E-03
-5.4400E+00,-6.0E-03,-136.4E-03
-5.4300E+00,-6.0E-03,-56.0E-03
-5.4200E+00,-6.0E-03,-96.2E-03
-5.4100E+00,-66.3E-03,-156.5E-03
-5.4000E+00,-6.0E-03,-136.4E-03
-5.3900E+00,-6.0E-03,-56.0E-03
-5.3800E+00,-46.2E-03,-56.0E-03
-5.3700E+00,-86.4E-03,-15.8E-03
-5.3600E+00,-6.0E-03,-56.0E-03
-5.3500E+00,-6.0E-03,-56.0E-03
-5.3400E+00,-6.0E-03,-136.4E-03
-5.3300E+00,-26.1E-03,-56.0E-03
-5.3200E+00,+74.4E-03,-136.4E-03
-5.3100E+00,-6.0E-03,-136.4E-03
-5.3000E+00,-46.2E-03,-136.4E-03
-5.2900E+00,-6.0E-03,-116.3E-03
-5.2800E+00,-86.4E-03,-136.4E-03
-5.2700E+00,-86.4E-03,-196.7E-03
-5.2600E+00,-46.2E-03,-96.2E-03
-5.2500E+00,-86.4E-03,-116.3E-03
-5.2400E+00,-6.0E-03,-56.0E-03
-5.2300E+00,+14.1E-03,-136.4E-03
-5.2200E+00,-6.0E-03,-56.0E-03
-5.2100E+00,-66.3E-03,-116.3E-03
-5.2000E+00,-166.8E-03,-56.0E-03
-5.1900E+00,-26.1E-03,-76.1E-03
-5.1800E+00,-6.0E-03,-136.4E-03
-5.1700E+00,-26.1E-03,-136.4E-03
-5.1600E+00,-6.0E-03,-56.0E-03
-5.1500E+00,+54.3E-03,-136.4E-03
-5.1400E+00,+34.2E-03,-136.4E-03
-5.1300E+00,+14.1E-03,-96.2E-03
-5.1200E+00,-6.0E-03,-56.0E-03
-5.1100E+00,-26.1E-03,-56.0E-03
-5.1000E+00,-6.0E-03,-136.4E-03
-5.0900E+00,-6.0E-03,-76.1E-03
-5.0800E+00,-6.0E-03,-136.4E-03
-5.0700E+00,+54.3E-03,-136.4E-03
-5.0600E+00,+34.2E-03,-136.4E-03
-5.0500E+00,+134.7E-03,-116.3E-03
-5.0400E+00,-86.4E-03,-56.0E-03
-5.0300E+00,+54.3E-03,-56.0E-03
-5.0200E+00,-6.0E-03,-56.0E-03
-5.0100E+00,-26.1E-03,-176.6E-03
-5.0000E+00,-86.4E-03,-56.0E-03
-4.9900E+00,-66.3E-03,-136.4E-03
-4.9800E+00,-6.0E-03,-56.0E-03
-4.9700E+00,-86.4E-03,-136.4E-03
-4.9600E+00,-6.0E-03,-56.0E-03
-4.9500E+00,-6.0E-03,-76.1E-03
-4.9400E+00,-86.4E-03,-136.4E-03
-4.9300E+00,-26.1E-03,-56.0E-03
-4.9200E+00,-6.0E-03,-56.0E-03
-4.9100E+00,-6.0E-03,-76.1E-03
-4.9000E+00,+74.4E-03,-136.4E-03
-4.8900E+00,-6.0E-03,-76.1E-03
-4.8800E+00,+74.4E-03,-136.4E-03
-4.8700E+00,-26.1E-03,-116.3E-03
-4.8600E+00,-6.0E-03,-56.0E-03
-4.8500E+00,-6.0E-03,-116.3E-03
-4.8400E+00,-86.4E-03,-56.0E-03
-4.8300E+00,+14.1E-03,-156.5E-03
-4.8200E+00,-6.0E-03,-96.2E-03
-4.8100E+00,+54.3E-03,-116.3E-03
-4.8000E+00,-86.4E-03,-136.4E-03
-4.7900E+00,-6.0E-03,-136.4E-03
-4.7800E+00,-46.2E-03,-176.6E-03
-4.7700E+00,+54.3E-03,-136.4E-03
-4.7600E+00,-6.0E-03,-56.0E-03
-4.7500E+00,+14.1E-03,-76.1E-03
-4.7400E+00,-86.4E-03,-136.4E-03
-4.7300E+00,-6.0E-03,-56.0E-03
-4.7200E+00,-6.0E-03,-56.0E-03
-4.7100E+00,-46.2E-03,-76.1E-03
-4.7000E+00,-6.0E-03,-136.4E-03
-4.6900E+00,-86.4E-03,-136.4E-03
-4.6800E+00,-6.0E-03,-56.0E-03
-4.6700E+00,-6.0E-03,-196.7E-03
-4.6600E+00,+34.2E-03,-136.4E-03
-4.6500E+00,+34.2E-03,-136.4E-03
-4.6400E+00,-6.0E-03,-56.0E-03
-4.6300E+00,-6.0E-03,-116.3E-03
-4.6200E+00,-46.2E-03,-216.8E-03
-4.6100E+00,-6.0E-03,-176.6E-03
-4.6000E+00,+74.4E-03,-216.8E-03
-4.5900E+00,-66.3E-03,-196.7E-03
-4.5800E+00,-46.2E-03,-96.2E-03
-4.5700E+00,+54.3E-03,-96.2E-03
-4.5600E+00,-6.0E-03,-56.0E-03
-4.5500E+00,-6.0E-03,-76.1E-03
-4.5400E+00,+34.2E-03,-136.4E-03
-4.5300E+00,-6.0E-03,-136.4E-03
-4.5200E+00,-86.4E-03,-56.0E-03
-4.5100E+00,+34.2E-03,-76.1E-03
-4.5000E+00,-46.2E-03,-136.4E-03
-4.4900E+00,-66.3E-03,-156.5E-03
-4.4800E+00,-6.0E-03,+24.4E-03
-4.4700E+00,-66.3E-03,-116.3E-03
-4.4600E+00,-6.0E-03,-176.6E-03
-4.4500E+00,-66.3E-03,-136.4E-03
-4.4400E+00,+74.4E-03,-136.4E-03
-4.4300E+00,-6.0E-03,-76.1E-03
-4.4200E+00,-46.2E-03,-136.4E-03
