x-axis,1,2
second,Volt,Volt
-4.7600E+00,-603.0E-03,+4.6231E+00
-4.7500E+00,-452.3E-03,+4.6231E+00
-4.7400E+00,-603.0E-03,+4.6231E+00
-4.7300E+00,-804.0E-03,+4.6231E+00
-4.7200E+00,-804.0E-03,+4.8241E+00
-4.7100E+00,-854.3E-03,+4.6231E+00
-4.7000E+00,-804.0E-03,+4.7236E+00
-4.6900E+00,-1.0050E+00,+4.6231E+00
-4.6800E+00,-1.0050E+00,+4.6231E+00
-4.6700E+00,-1.0050E+00,+4.6231E+00
-4.6600E+00,-1.1055E+00,+4.7236E+00
-4.6500E+00,-1.2060E+00,+4.6734E+00
-4.6400E+00,-1.2060E+00,+4.8241E+00
-4.6300E+00,-1.0553E+00,+4.6734E+00
-4.6200E+00,-1.2060E+00,+4.7236E+00
-4.6100E+00,-1.4070E+00,+4.7739E+00
-4.6000E+00,-1.4070E+00,+4.8241E+00
-4.5900E+00,-1.5578E+00,+4.6734E+00
-4.5800E+00,-1.6080E+00,+4.6231E+00
-4.5700E+00,-1.6080E+00,+4.6734E+00
-4.5600E+00,-1.6080E+00,+4.6231E+00
-4.5500E+00,-1.6080E+00,+4.8241E+00
-4.5400E+00,-1.8090E+00,+4.6231E+00
-4.5300E+00,-1.8090E+00,+4.6231E+00
-4.5200E+00,-2.0101E+00,+4.6231E+00
-4.5100E+00,-1.9598E+00,+4.7739E+00
-4.5000E+00,-2.1106E+00,+4.6231E+00
-4.4900E+00,-2.0101E+00,+4.6231E+00
-4.4800E+00,-2.2111E+00,+4.6231E+00
-4.4700E+00,-2.2111E+00,+4.6231E+00
-4.4600E+00,-2.3116E+00,+4.7236E+00
-4.4500E+00,-2.2613E+00,+4.8241E+00
-4.4400E+00,-2.2111E+00,+4.6231E+00
-4.4300E+00,-2.4121E+00,+4.7739E+00
-4.4200E+00,-2.4121E+00,+4.8241E+00
-4.4100E+00,-2.6131E+00,+4.6734E+00
-4.4000E+00,-2.6131E+00,+4.6231E+00
-4.3900E+00,-2.6131E+00,+4.7739E+00
-4.3800E+00,-2.7136E+00,-5.1256E+00
-4.3700E+00,-2.6131E+00,-5.0251E+00
-4.3600E+00,-2.4121E+00,-5.0251E+00
-4.3500E+00,-2.4623E+00,-5.0251E+00
-4.3400E+00,-2.5126E+00,-5.0251E+00
-4.3300E+00,-2.4121E+00,-5.0251E+00
-4.3200E+00,-2.2111E+00,-5.2261E+00
-4.3100E+00,-2.2613E+00,-5.0754E+00
-4.3000E+00,-2.1106E+00,-5.1256E+00
-4.2900E+00,-2.3618E+00,-5.1759E+00
-4.2800E+00,-2.0101E+00,-5.0251E+00
-4.2700E+00,-2.0101E+00,-5.0251E+00
-4.2600E+00,-2.1106E+00,-5.2261E+00
-4.2500E+00,-1.8593E+00,-5.0754E+00
-4.2400E+00,-1.8090E+00,-5.0251E+00
-4.2300E+00,-1.8090E+00,-5.0251E+00
-4.2200E+00,-1.7085E+00,-5.2261E+00
-4.2100E+00,-1.6583E+00,-5.2261E+00
-4.2000E+00,-1.6080E+00,-5.0251E+00
-4.1900E+00,-1.4573E+00,-5.1759E+00
-4.1800E+00,-1.5075E+00,-5.1256E+00
-4.1700E+00,-1.5578E+00,-5.0754E+00
-4.1600E+00,-1.4070E+00,-5.0251E+00
-4.1500E+00,-1.2563E+00,-5.0754E+00
-4.1400E+00,-1.4070E+00,-5.2261E+00
-4.1300E+00,-1.2060E+00,-5.1759E+00
-4.1200E+00,-1.2060E+00,-5.0251E+00
-4.1100E+00,-1.0050E+00,-5.1759E+00
-4.1000E+00,-1.0050E+00,-5.1256E+00
-4.0900E+00,-1.0050E+00,-5.0251E+00
-4.0800E+00,-804.0E-03,-5.0251E+00
-4.0700E+00,-854.3E-03,-5.0251E+00
-4.0600E+00,-804.0E-03,-5.2261E+00
-4.0500E+00,-804.0E-03,-5.0251E+00
-4.0400E+00,-804.0E-03,-5.2261E+00
-4.0300E+00,-603.0E-03,-5.1759E+00
-4.0200E+00,-603.0E-03,-5.2261E+00
-4.0100E+00,-452.3E-03,-5.0251E+00
-4.0000E+00,-603.0E-03,-5.0251E+00
-3.9900E+00,-552.8E-03,-5.1759E+00
-3.9800E+00,-603.0E-03,-5.2261E+00
-3.9700E+00,-402.0E-03,-5.0754E+00
-3.9600E+00,-201.0E-03,-5.2261E+00
-3.9500E+00,-201.0E-03,-5.0251E+00
-3.9400E+00,-201.0E-03,-5.0251E+00
-3.9300E+00,-50.3E-03,-5.0251E+00
-3.9200E+00,-0.0E+00,-5.0251E+00
-3.9100E+00,+0.0E+00,-5.0754E+00
-3.9000E+00,+0.0E+00,-5.2261E+00
-3.8900E+00,+150.8E-03,-5.1759E+00
-3.8800E+00,+201.0E-03,-5.0251E+00
-3.8700E+00,+251.3E-03,-5.0251E+00
-3.8600E+00,+301.5E-03,-5.1256E+00
-3.8500E+00,+351.8E-03,-5.2261E+00
-3.8400E+00,+402.0E-03,-5.0251E+00
-3.8300E+00,+552.8E-03,-5.0251E+00
-3.8200E+00,+603.0E-03,-5.1256E+00
-3.8100E+00,+653.3E-03,-5.0754E+00
-3.8000E+00,+603.0E-03,-5.0251E+00
-3.7900E+00,+653.3E-03,-5.0754E+00
-3.7800E+00,+804.0E-03,-5.2261E+00
-3.7700E+00,+1.0050E+00,-5.2261E+00
-3.7600E+00,+1.0050E+00,-5.0251E+00
-3.7500E+00,+954.8E-03,-5.1759E+00
-3.7400E+00,+1.0050E+00,-5.2261E+00
-3.7300E+00,+1.2060E+00,-5.1759E+00
-3.7200E+00,+1.2060E+00,-5.2261E+00
-3.7100E+00,+1.0553E+00,-5.0251E+00
-3.7000E+00,+1.3065E+00,-5.1256E+00
-3.6900E+00,+1.2563E+00,-5.0251E+00
-3.6800E+00,+1.4070E+00,-5.0251E+00
-3.6700E+00,+1.3065E+00,-5.0754E+00
-3.6600E+00,+1.4070E+00,-5.1256E+00
-3.6500E+00,+1.5578E+00,-5.0754E+00
-3.6400E+00,+1.6080E+00,-5.0251E+00
-3.6300E+00,+1.7588E+00,-5.1759E+00
-3.6200E+00,+1.7085E+00,-5.1256E+00
-3.6100E+00,+1.7588E+00,-5.1759E+00
-3.6000E+00,+1.8090E+00,-5.0251E+00
-3.5900E+00,+1.8593E+00,-4.8744E+00
-3.5800E+00,+1.9095E+00,-5.1256E+00
-3.5700E+00,+2.0603E+00,-5.2261E+00
-3.5600E+00,+2.0101E+00,-5.2261E+00
-3.5500E+00,+2.2111E+00,-5.0754E+00
-3.5400E+00,+2.2111E+00,-5.0251E+00
-3.5300E+00,+2.2111E+00,-5.1759E+00
-3.5200E+00,+2.4121E+00,-5.2261E+00
-3.5100E+00,+2.2613E+00,-5.2261E+00
-3.5000E+00,+2.4121E+00,-5.1256E+00
-3.4900E+00,+2.4121E+00,-5.1759E+00
-3.4800E+00,+2.6131E+00,-5.0251E+00
-3.4700E+00,+2.6131E+00,-5.0754E+00
-3.4600E+00,+2.7136E+00,-5.0251E+00
-3.4500E+00,+2.8141E+00,-5.1759E+00
-3.4400E+00,+2.8141E+00,-5.2261E+00
-3.4300E+00,+2.9648E+00,-5.0754E+00
-3.4200E+00,+2.9146E+00,+4.7236E+00
-3.4100E+00,+2.9648E+00,+4.6231E+00
-3.4000E+00,+2.8141E+00,+4.6231E+00
-3.3900E+00,+2.8141E+00,+4.6231E+00
-3.3800E+00,+2.7136E+00,+4.7236E+00
-3.3700E+00,+2.6131E+00,+4.6231E+00
-3.3600E+00,+2.6131E+00,+4.6231E+00
-3.3500E+00,+2.5628E+00,+4.6734E+00
-3.3400E+00,+2.4121E+00,+4.7236E+00
-3.3300E+00,+2.2111E+00,+4.6231E+00
-3.3200E+00,+2.4121E+00,+4.6231E+00
-3.3100E+00,+2.2111E+00,+4.7739E+00
-3.3000E+00,+2.2111E+00,+4.6231E+00
-3.2900E+00,+2.0603E+00,+4.8241E+00
-3.2800E+00,+2.0101E+00,+4.8241E+00
-3.2700E+00,+2.0101E+00,+4.7739E+00
-3.2600E+00,+1.9095E+00,+4.6231E+00
-3.2500E+00,+2.0101E+00,+4.6734E+00
-3.2400E+00,+2.0101E+00,+4.6231E+00
-3.2300E+00,+1.8090E+00,+4.6734E+00
-3.2200E+00,+1.6080E+00,+4.8241E+00
-3.2100E+00,+1.7588E+00,+4.6734E+00
-3.2000E+00,+1.6080E+00,+4.6231E+00
-3.1900E+00,+1.6080E+00,+4.6734E+00
-3.1800E+00,+1.5075E+00,+4.6231E+00
-3.1700E+00,+1.5578E+00,+4.6734E+00
-3.1600E+00,+1.4070E+00,+4.6231E+00
-3.1500E+00,+1.3568E+00,+4.7739E+00
-3.1400E+00,+1.2060E+00,+4.7236E+00
-3.1300E+00,+1.1558E+00,+4.6231E+00
-3.1200E+00,+1.0050E+00,+4.8241E+00
-3.1100E+00,+1.1558E+00,+4.8241E+00
-3.1000E+00,+1.0050E+00,+4.8241E+00
-3.0900E+00,+804.0E-03,+4.7739E+00
-3.0800E+00,+1.0050E+00,+4.8241E+00
-3.0700E+00,+804.0E-03,+4.8241E+00
-3.0600E+00,+804.0E-03,+4.7236E+00
-3.0500E+00,+603.0E-03,+4.7739E+00
-3.0400E+00,+603.0E-03,+4.6231E+00
-3.0300E+00,+552.8E-03,+4.6734E+00
-3.0200E+00,+502.5E-03,+4.7236E+00
-3.0100E+00,+402.0E-03,+4.8241E+00
-3.0000E+00,+402.0E-03,+4.6231E+00
-2.9900E+00,+402.0E-03,+4.8241E+00
-2.9800E+00,+402.0E-03,+4.6231E+00
-2.9700E+00,+201.0E-03,+4.9246E+00
-2.9600E+00,+201.0E-03,+4.8241E+00
-2.9500E+00,+201.0E-03,+4.6734E+00
-2.9400E+00,+100.5E-03,+4.6231E+00
-2.9300E+00,+50.3E-03,+4.8241E+00
-2.9200E+00,-0.0E+00,+4.8241E+00
-2.9100E+00,-201.0E-03,+4.7739E+00
-2.9000E+00,-301.5E-03,+4.8241E+00
-2.8900E+00,-201.0E-03,+4.7739E+00
-2.8800E+00,-201.0E-03,+4.6231E+00
-2.8700E+00,-351.8E-03,+4.7739E+00
-2.8600E+00,-402.0E-03,+4.8241E+00
-2.8500E+00,-402.0E-03,+4.6734E+00
-2.8400E+00,-603.0E-03,+4.8241E+00
-2.8300E+00,-552.8E-03,+4.6231E+00
-2.8200E+00,-603.0E-03,+4.6231E+00
-2.8100E+00,-603.0E-03,+4.8241E+00
-2.8000E+00,-603.0E-03,+4.6231E+00
-2.7900E+00,-904.5E-03,+4.7739E+00
-2.7800E+00,-804.0E-03,+4.6231E+00
-2.7700E+00,-854.3E-03,+4.6734E+00
-2.7600E+00,-1.0050E+00,+4.6231E+00
-2.7500E+00,-854.3E-03,+4.8241E+00
-2.7400E+00,-1.1055E+00,+4.7236E+00
-2.7300E+00,-1.0553E+00,+4.7739E+00
-2.7200E+00,-1.0050E+00,+4.8241E+00
-2.7100E+00,-1.2060E+00,+4.6734E+00
-2.7000E+00,-1.3065E+00,+4.6231E+00
-2.6900E+00,-1.4070E+00,+4.8241E+00
-2.6800E+00,-1.4070E+00,+4.8241E+00
-2.6700E+00,-1.4070E+00,+4.7739E+00
-2.6600E+00,-1.5075E+00,+4.7236E+00
-2.6500E+00,-1.6080E+00,+4.7739E+00
-2.6400E+00,-1.6080E+00,+4.6231E+00
-2.6300E+00,-1.6080E+00,+4.6734E+00
-2.6200E+00,-1.6080E+00,+4.6231E+00
-2.6100E+00,-1.8090E+00,+4.8241E+00
-2.6000E+00,-1.8090E+00,+4.8241E+00
-2.5900E+00,-1.9598E+00,+4.8241E+00
-2.5800E+00,-1.9095E+00,+4.7236E+00
-2.5700E+00,-2.1608E+00,+4.6734E+00
-2.5600E+00,-2.0101E+00,+4.8241E+00
-2.5500E+00,-2.1608E+00,+4.6734E+00
-2.5400E+00,-2.2111E+00,+4.6231E+00
-2.5300E+00,-2.2613E+00,+4.6734E+00
-2.5200E+00,-2.4121E+00,+4.6231E+00
-2.5100E+00,-2.4121E+00,+4.6231E+00
-2.5000E+00,-2.4121E+00,+4.7236E+00
-2.4900E+00,-2.4121E+00,+4.8241E+00
-2.4800E+00,-2.4121E+00,+4.6231E+00
-2.4700E+00,-2.6633E+00,+4.8241E+00
-2.4600E+00,-2.7136E+00,+4.7236E+00
-2.4500E+00,-2.6131E+00,-5.0251E+00
-2.4400E+00,-2.6131E+00,-5.0251E+00
-2.4300E+00,-2.6131E+00,-5.0754E+00
-2.4200E+00,-2.5126E+00,-5.1256E+00
-2.4100E+00,-2.5628E+00,-5.2261E+00
-2.4000E+00,-2.4121E+00,-5.0251E+00
-2.3900E+00,-2.4121E+00,-5.0754E+00
-2.3800E+00,-2.2111E+00,-5.2261E+00
-2.3700E+00,-2.2111E+00,-5.1759E+00
-2.3600E+00,-2.0101E+00,-5.2261E+00
-2.3500E+00,-1.8593E+00,-5.1759E+00
-2.3400E+00,-2.1106E+00,-5.1256E+00
-2.3300E+00,-2.0101E+00,-5.1759E+00
-2.3200E+00,-1.8090E+00,-5.2261E+00
-2.3100E+00,-1.8090E+00,-5.0251E+00
-2.3000E+00,-1.8090E+00,-5.2261E+00
-2.2900E+00,-1.8090E+00,-5.1759E+00
-2.2800E+00,-1.8090E+00,-5.0251E+00
-2.2700E+00,-1.6080E+00,-5.2261E+00
-2.2600E+00,-1.5075E+00,-5.2261E+00
-2.2500E+00,-1.6080E+00,-5.0754E+00
-2.2400E+00,-1.4070E+00,-5.0251E+00
-2.2300E+00,-1.4070E+00,-5.0754E+00
-2.2200E+00,-1.4070E+00,-5.1256E+00
-2.2100E+00,-1.3568E+00,-5.0754E+00
-2.2000E+00,-1.2060E+00,-5.2261E+00
-2.1900E+00,-1.2060E+00,-5.0754E+00
-2.1800E+00,-1.1055E+00,-5.2261E+00
-2.1700E+00,-1.0050E+00,-5.1759E+00
-2.1600E+00,-1.0050E+00,-5.0251E+00
-2.1500E+00,-954.8E-03,-5.0251E+00
-2.1400E+00,-904.5E-03,-5.1256E+00
-2.1300E+00,-804.0E-03,-5.2261E+00
-2.1200E+00,-603.0E-03,-5.0251E+00
-2.1100E+00,-603.0E-03,-5.0251E+00
-2.1000E+00,-603.0E-03,-5.1256E+00
-2.0900E+00,-452.3E-03,-5.1759E+00
-2.0800E+00,-402.0E-03,-5.2261E+00
-2.0700E+00,-552.8E-03,-5.0754E+00
-2.0600E+00,-603.0E-03,-5.2261E+00
-2.0500E+00,-452.3E-03,-5.0251E+00
-2.0400E+00,-201.0E-03,-5.2261E+00
-2.0300E+00,-351.8E-03,-5.0754E+00
-2.0200E+00,-301.5E-03,-5.1256E+00
-2.0100E+00,-201.0E-03,-5.1759E+00
-2.0000E+00,-0.0E+00,-5.0251E+00
-1.9900E+00,+0.0E+00,-5.0754E+00
-1.9800E+00,+0.0E+00,-5.0251E+00
-1.9700E+00,+0.0E+00,-5.1759E+00
-1.9600E+00,+201.0E-03,-5.2261E+00
-1.9500E+00,+150.8E-03,-5.0754E+00
-1.9400E+00,+201.0E-03,-5.1256E+00
-1.9300E+00,+351.8E-03,-5.0754E+00
-1.9200E+00,+402.0E-03,-5.2261E+00
-1.9100E+00,+402.0E-03,-5.0754E+00
-1.9000E+00,+301.5E-03,-5.0251E+00
-1.8900E+00,+452.3E-03,-5.2261E+00
-1.8800E+00,+804.0E-03,-5.2261E+00
-1.8700E+00,+603.0E-03,-5.2261E+00
-1.8600E+00,+703.5E-03,-5.2261E+00
-1.8500E+00,+753.8E-03,-5.0754E+00
-1.8400E+00,+1.0050E+00,-5.2261E+00
-1.8300E+00,+854.3E-03,-5.1759E+00
-1.8200E+00,+1.1055E+00,-5.1256E+00
-1.8100E+00,+1.0050E+00,-5.1759E+00
-1.8000E+00,+1.0050E+00,-5.2261E+00
-1.7900E+00,+1.1558E+00,-5.2261E+00
-1.7800E+00,+1.2060E+00,-5.1256E+00
-1.7700E+00,+1.3568E+00,-5.0754E+00
-1.7600E+00,+1.4070E+00,-5.2261E+00
-1.7500E+00,+1.4070E+00,-5.0251E+00
-1.7400E+00,+1.4070E+00,-5.3266E+00
-1.7300E+00,+1.4070E+00,-5.1759E+00
-1.7200E+00,+1.6080E+00,-5.2261E+00
-1.7100E+00,+1.6080E+00,-5.2261E+00
-1.7000E+00,+1.6080E+00,-5.1256E+00
-1.6900E+00,+1.6583E+00,-5.2261E+00
-1.6800E+00,+1.8090E+00,-5.2261E+00
-1.6700E+00,+1.9598E+00,-5.1759E+00
-1.6600E+00,+1.9095E+00,-5.0251E+00
-1.6500E+00,+1.9598E+00,-5.2261E+00
-1.6400E+00,+2.0101E+00,-5.2261E+00
-1.6300E+00,+2.0603E+00,-5.0754E+00
-1.6200E+00,+2.2111E+00,-5.1256E+00
-1.6100E+00,+2.2111E+00,-5.0754E+00
-1.6000E+00,+2.4121E+00,-5.2261E+00
-1.5900E+00,+2.3618E+00,-5.2261E+00
-1.5800E+00,+2.4121E+00,-5.1256E+00
-1.5700E+00,+2.5628E+00,-5.2261E+00
-1.5600E+00,+2.4121E+00,-5.2261E+00
-1.5500E+00,+2.6131E+00,-5.1759E+00
-1.5400E+00,+2.5126E+00,-5.1256E+00
-1.5300E+00,+2.6633E+00,-5.1759E+00
-1.5200E+00,+2.8141E+00,-5.0251E+00
-1.5100E+00,+2.7638E+00,-5.1759E+00
-1.5000E+00,+2.9146E+00,-5.1256E+00
-1.4900E+00,+2.8141E+00,+4.6734E+00
-1.4800E+00,+2.8141E+00,+4.8241E+00
-1.4700E+00,+2.8141E+00,+4.6231E+00
-1.4600E+00,+2.7136E+00,+4.7236E+00
-1.4500E+00,+2.6131E+00,+4.6734E+00
-1.4400E+00,+2.4121E+00,+4.8241E+00
-1.4300E+00,+2.5628E+00,+4.7739E+00
-1.4200E+00,+2.5126E+00,+4.7236E+00
-1.4100E+00,+2.4121E+00,+4.6734E+00
-1.4000E+00,+2.2111E+00,+4.6231E+00
-1.3900E+00,+2.3618E+00,+4.6231E+00
-1.3800E+00,+2.3116E+00,+4.8241E+00
-1.3700E+00,+2.1608E+00,+4.8241E+00
-1.3600E+00,+2.0101E+00,+4.6231E+00
-1.3500E+00,+2.1608E+00,+4.7739E+00
-1.3400E+00,+2.0101E+00,+4.9246E+00
-1.3300E+00,+2.0101E+00,+4.8241E+00
-1.3200E+00,+1.8090E+00,+4.8241E+00
-1.3100E+00,+1.9598E+00,+4.8241E+00
-1.3000E+00,+1.7085E+00,+4.7236E+00
-1.2900E+00,+1.6080E+00,+4.6231E+00
-1.2800E+00,+1.6080E+00,+4.6231E+00
-1.2700E+00,+1.6080E+00,+4.8241E+00
-1.2600E+00,+1.5075E+00,+4.6231E+00
-1.2500E+00,+1.5578E+00,+4.8241E+00
-1.2400E+00,+1.4070E+00,+4.8241E+00
-1.2300E+00,+1.3568E+00,+4.6734E+00
-1.2200E+00,+1.4070E+00,+4.7236E+00
-1.2100E+00,+1.3568E+00,+4.6734E+00
-1.2000E+00,+1.2060E+00,+4.8241E+00
-1.1900E+00,+1.2060E+00,+4.6231E+00
-1.1800E+00,+1.0050E+00,+4.7236E+00
-1.1700E+00,+1.0050E+00,+4.6734E+00
-1.1600E+00,+1.0050E+00,+4.6231E+00
-1.1500E+00,+854.3E-03,+4.6734E+00
-1.1400E+00,+804.0E-03,+4.7236E+00
-1.1300E+00,+753.8E-03,+4.7739E+00
-1.1200E+00,+804.0E-03,+4.8241E+00
-1.1100E+00,+653.3E-03,+4.7739E+00
-1.1000E+00,+703.5E-03,+4.7236E+00
-1.0900E+00,+402.0E-03,+4.7739E+00
-1.0800E+00,+603.0E-03,+4.8241E+00
-1.0700E+00,+402.0E-03,+4.7739E+00
-1.0600E+00,+301.5E-03,+4.8241E+00
-1.0500E+00,+402.0E-03,+4.6231E+00
-1.0400E+00,+201.0E-03,+4.6231E+00
-1.0300E+00,+201.0E-03,+4.8241E+00
-1.0200E+00,+201.0E-03,+4.8241E+00
-1.0100E+00,+0.0E+00,+4.6734E+00
-1.0000E+00,-201.0E-03,+4.8241E+00
-990.0E-03,+0.0E+00,+4.6734E+00
-980.0E-03,-201.0E-03,+4.6231E+00
-970.0E-03,-201.0E-03,+4.6231E+00
-960.0E-03,-201.0E-03,+4.6231E+00
-950.0E-03,-351.8E-03,+4.6734E+00
-940.0E-03,-301.5E-03,+4.7236E+00
-930.0E-03,-402.0E-03,+4.7739E+00
-920.0E-03,-603.0E-03,+4.6231E+00
-910.0E-03,-552.8E-03,+4.6231E+00
-900.0E-03,-502.5E-03,+4.8241E+00
-890.0E-03,-603.0E-03,+4.8241E+00
-880.0E-03,-603.0E-03,+4.6231E+00
-870.0E-03,-753.8E-03,+4.6734E+00
-860.0E-03,-804.0E-03,+4.6231E+00
-850.0E-03,-804.0E-03,+4.6734E+00
-840.0E-03,-804.0E-03,+4.6231E+00
-830.0E-03,-1.0050E+00,+4.7739E+00
-820.0E-03,-1.0050E+00,+4.7236E+00
-810.0E-03,-1.1558E+00,+4.8241E+00
-800.0E-03,-1.2060E+00,+4.6231E+00
-790.0E-03,-1.2060E+00,+4.6734E+00
-780.0E-03,-1.3065E+00,+4.7236E+00
-770.0E-03,-1.2060E+00,+4.7739E+00
-760.0E-03,-1.4070E+00,+4.6231E+00
-750.0E-03,-1.4070E+00,+4.8241E+00
-740.0E-03,-1.6080E+00,+4.6231E+00
-730.0E-03,-1.4070E+00,+4.6231E+00
-720.0E-03,-1.6080E+00,+4.6231E+00
-710.0E-03,-1.6080E+00,+4.7739E+00
-700.0E-03,-1.8090E+00,+4.7236E+00
-690.0E-03,-1.8090E+00,+4.8241E+00
-680.0E-03,-1.8090E+00,+4.6231E+00
-670.0E-03,-1.8593E+00,+4.8241E+00
-660.0E-03,-2.0101E+00,+4.8241E+00
-650.0E-03,-2.0101E+00,+4.6231E+00
-640.0E-03,-2.0101E+00,+4.6231E+00
-630.0E-03,-2.2111E+00,+4.6231E+00
-620.0E-03,-2.2111E+00,+4.8241E+00
-610.0E-03,-2.2111E+00,+4.7739E+00
-600.0E-03,-2.2111E+00,+4.8241E+00
-590.0E-03,-2.2613E+00,+4.7739E+00
-580.0E-03,-2.4121E+00,+4.9246E+00
-570.0E-03,-2.4121E+00,+4.6734E+00
-560.0E-03,-2.6131E+00,+4.6231E+00
-550.0E-03,-2.6633E+00,+4.6231E+00
-540.0E-03,-2.5126E+00,+4.8241E+00
-530.0E-03,-2.8141E+00,+4.7739E+00
-520.0E-03,-2.6131E+00,-5.2261E+00
-510.0E-03,-2.6633E+00,-5.1759E+00
-500.0E-03,-2.6131E+00,-5.1256E+00
-490.0E-03,-2.5628E+00,-5.2261E+00
-480.0E-03,-2.6131E+00,-5.0251E+00
-470.0E-03,-2.4121E+00,-5.1759E+00
-460.0E-03,-2.4121E+00,-5.1256E+00
-450.0E-03,-2.2111E+00,-5.1759E+00
-440.0E-03,-2.2111E+00,-5.0251E+00
-430.0E-03,-2.0603E+00,-5.0251E+00
-420.0E-03,-2.2111E+00,-5.2261E+00
-410.0E-03,-2.0101E+00,-5.1759E+00
-400.0E-03,-1.8090E+00,-5.2261E+00
-390.0E-03,-2.0101E+00,-5.0251E+00
-380.0E-03,-1.9095E+00,-4.9246E+00
-370.0E-03,-1.8090E+00,-5.0754E+00
-360.0E-03,-1.6080E+00,-5.0251E+00
-350.0E-03,-1.7588E+00,-5.2261E+00
-340.0E-03,-1.6080E+00,-5.1256E+00
-330.0E-03,-1.4070E+00,-5.2261E+00
-320.0E-03,-1.6080E+00,-5.2261E+00
-310.0E-03,-1.6080E+00,-5.0251E+00
-300.0E-03,-1.4070E+00,-5.1256E+00
-290.0E-03,-1.4070E+00,-5.0251E+00
-280.0E-03,-1.4070E+00,-5.0251E+00
-270.0E-03,-1.2060E+00,-5.0251E+00
-260.0E-03,-1.1055E+00,-5.2261E+00
-250.0E-03,-1.2060E+00,-5.0754E+00
-240.0E-03,-1.0050E+00,-5.2261E+00
-230.0E-03,-1.0050E+00,-5.0251E+00
-220.0E-03,-1.0050E+00,-5.1256E+00
-210.0E-03,-854.3E-03,-5.0251E+00
-200.0E-03,-1.0050E+00,-5.0251E+00
-190.0E-03,-804.0E-03,-5.1759E+00
-180.0E-03,-603.0E-03,-5.1256E+00
-170.0E-03,-603.0E-03,-5.0251E+00
-160.0E-03,-603.0E-03,-5.0251E+00
-150.0E-03,-452.3E-03,-5.0251E+00
-140.0E-03,-502.5E-03,-5.1256E+00
-130.0E-03,-402.0E-03,-5.1759E+00
-120.0E-03,-402.0E-03,-5.0251E+00
-110.0E-03,-251.3E-03,-5.2261E+00
-100.0E-03,-201.0E-03,-4.9246E+00
-90.0E-03,-201.0E-03,-5.2261E+00
-80.0E-03,-201.0E-03,-5.0251E+00
-70.0E-03,-50.3E-03,-5.0251E+00
-60.0E-03,+0.0E+00,-5.1256E+00
-50.0E-03,+0.0E+00,-5.2261E+00
-40.0E-03,+201.0E-03,-5.0251E+00
-30.0E-03,+201.0E-03,-5.0251E+00
-20.0E-03,+100.5E-03,-5.1256E+00
-10.0E-03,+351.8E-03,-5.0754E+00
-0.0E+00,+201.0E-03,-5.0251E+00
+10.0E-03,+402.0E-03,-5.0754E+00
+20.0E-03,+502.5E-03,-5.1256E+00
+30.0E-03,+402.0E-03,-5.2261E+00
+40.0E-03,+603.0E-03,-5.2261E+00
+50.0E-03,+603.0E-03,-5.0754E+00
+60.0E-03,+603.0E-03,-5.2261E+00
+70.0E-03,+804.0E-03,-5.1759E+00
+80.0E-03,+804.0E-03,-5.0251E+00
+90.0E-03,+804.0E-03,-5.0251E+00
+100.0E-03,+904.5E-03,-5.2261E+00
+110.0E-03,+854.3E-03,-5.0754E+00
+120.0E-03,+1.0050E+00,-5.0251E+00
+130.0E-03,+1.0050E+00,-5.0251E+00
+140.0E-03,+1.0050E+00,-5.0251E+00
+150.0E-03,+1.0553E+00,-5.0251E+00
+160.0E-03,+1.4070E+00,-5.0251E+00
+170.0E-03,+1.5075E+00,-5.2261E+00
+180.0E-03,+1.3065E+00,-5.1256E+00
+190.0E-03,+1.4070E+00,-5.2261E+00
+200.0E-03,+1.6080E+00,-5.2261E+00
+210.0E-03,+1.6080E+00,-5.0251E+00
+220.0E-03,+1.6080E+00,-5.2261E+00
+230.0E-03,+1.8090E+00,-5.2261E+00
+240.0E-03,+1.8090E+00,-5.2261E+00
+250.0E-03,+1.8593E+00,-5.2261E+00
+260.0E-03,+1.8090E+00,-5.0251E+00
+270.0E-03,+1.9598E+00,-5.0251E+00
+280.0E-03,+2.0101E+00,-5.0251E+00
+290.0E-03,+2.0603E+00,-5.2261E+00
+300.0E-03,+2.2111E+00,-5.2261E+00
+310.0E-03,+2.2111E+00,-5.0251E+00
+320.0E-03,+2.2111E+00,-5.2261E+00
+330.0E-03,+2.2613E+00,-5.0754E+00
+340.0E-03,+2.3116E+00,-5.2261E+00
+350.0E-03,+2.5628E+00,-5.1759E+00
+360.0E-03,+2.4121E+00,-5.0251E+00
+370.0E-03,+2.4623E+00,-5.2261E+00
+380.0E-03,+2.6131E+00,-5.0251E+00
+390.0E-03,+2.6131E+00,-5.0251E+00
+400.0E-03,+2.6131E+00,-5.0251E+00
+410.0E-03,+2.6633E+00,-5.2261E+00
+420.0E-03,+2.8141E+00,-5.0251E+00
+430.0E-03,+2.8141E+00,-5.0251E+00
+440.0E-03,+2.8141E+00,+4.8241E+00
+450.0E-03,+2.8141E+00,+4.6734E+00
+460.0E-03,+2.7136E+00,+4.7236E+00
+470.0E-03,+2.6131E+00,+4.8241E+00
+480.0E-03,+2.6131E+00,+4.8241E+00
+490.0E-03,+2.4623E+00,+4.7739E+00
+500.0E-03,+2.5126E+00,+4.6231E+00
+510.0E-03,+2.5628E+00,+4.7236E+00
+520.0E-03,+2.4121E+00,+4.6231E+00
